"id","name_vi","name_en","short_name","aliases","park_key","category","province_code","province_en","former_province_code","former_province_en","commune_code","commune_name","status","area_ha","developer","geometry_type","location_accuracy","geometry_source","feature_count","osm_refs","lon","lat","source_url","source_date","verified_on"
"VN-IP-79-phu-tan","Khu công nghiệp Phú Tân","","Phu Tan","Khu công nghiệp Phú Tân","phu tan","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25760","Bình Dương","unknown",36.302,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1463022980",106.679108,11.09813,"https://www.openstreetmap.org/way/1463022980","","2026-08-11"
"VN-IP-79-rach-bap","Khu công nghiệp Rạch Bắp","","Rach Bap","Khu công nghiệp Rạch Bắp","rach bap","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25843","Tây Nam","unknown",236.544,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1454596518",106.535899,11.137607,"https://www.openstreetmap.org/way/1454596518","","2026-08-11"
"VN-IP-79-song-than","Khu công nghiệp Sóng Thần","Song Than Industrial Park","Song Than","Khu công nghiệp Sóng Thần|Song Than Industrial Park","song than","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25942","Dĩ An","unknown",351.479,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/306251856|https://www.openstreetmap.org/way/1234850023",106.75034,10.890354,"https://www.openstreetmap.org/way/306251856","","2026-08-11"
"VN-IP-79-song-than-1","Khu công nghiệp Sóng Thần 1","","Song Than 1","Khu công nghiệp Sóng Thần 1","song than 1","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25942","Dĩ An","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/way/1137249797",106.743243,10.891818,"https://www.openstreetmap.org/way/1137249797","","2026-08-11"
"VN-IP-79-song-than-2","Khu công nghiệp Sóng Thần 2","","Song Than 2","Khu công nghiệp Sóng Thần 2","song than 2","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25942","Dĩ An","unknown",95.185,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/11546206751|https://www.openstreetmap.org/way/496910231",106.744027,10.918435,"https://www.openstreetmap.org/way/496910231","","2026-08-11"
"VN-IP-79-song-than-3","Khu công nghiệp Sóng Thần 3","","Song Than 3","Khu công nghiệp Sóng Thần 3","song than 3","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25760","Bình Dương","unknown",361.606,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/783794691",106.700717,11.030198,"https://www.openstreetmap.org/way/783794691","","2026-08-11"
"VN-IP-79-tan-binh-1","Khu công nghiệp Tân Bình","","Tan Binh","Khu công nghiệp Tân Bình","tan binh","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27013","Tây Thạnh","unknown",102.277,"Trùm Gia Dụng","polygon","site","osm_site_polygon",9,"https://www.openstreetmap.org/node/1271240125|https://www.openstreetmap.org/node/3152712006|https://www.openstreetmap.org/node/3156007493|https://www.openstreetmap.org/node/3168366713|https://www.openstreetmap.org/node/11769139665|https://www.openstreetmap.org/node/13883822013|https://www.openstreetmap.org/way/494796940|https://www.openstreetmap.org/way/1052673995|https://www.openstreetmap.org/way/1052673996",106.614249,10.814574,"https://www.openstreetmap.org/way/1052673995","","2026-08-11"
"VN-IP-79-tan-binh-2","Khu công nghiệp Tân Bình","","Tan Binh","Khu công nghiệp Tân Bình","tan binh","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25912","Vĩnh Tân","unknown",366.769,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/13251054129|https://www.openstreetmap.org/way/790553092",106.715242,11.199759,"https://www.openstreetmap.org/way/790553092","","2026-08-11"
"VN-IP-79-tan-dong-hiep","Khu công nghiệp Tân Đông Hiệp (Khu A)","","Tan Dong Hiep","Khu công nghiệp Tân Đông Hiệp (Khu A)","tan dong hiep","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25942","Dĩ An","unknown",44.223,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/291663726",106.786231,10.904996,"https://www.openstreetmap.org/way/291663726","","2026-08-11"
"VN-IP-79-tan-dong-hiep-b","Khu công nghiệp Tân Đông Hiệp B","","Tan Dong Hiep B","Khu công nghiệp Tân Đông Hiệp B","tan dong hiep b","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25945","Tân Đông Hiệp","unknown",140.912,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/1136987798|https://www.openstreetmap.org/way/1285054902",106.781702,10.923676,"https://www.openstreetmap.org/way/1136987798","","2026-08-11"
"VN-IP-79-tan-phu-trung","Khu công nghiệp Tân Phú Trung","","Tan Phu Trung","Khu công nghiệp Tân Phú Trung|KCN Tân Phú Trung","tan phu trung","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27553","Củ Chi","unknown",615.825,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/4131732691|https://www.openstreetmap.org/way/1548525579",106.537528,10.924614,"https://www.openstreetmap.org/way/1548525579","","2026-08-11"
"VN-IP-79-tan-tao","Khu công nghiệp Tân Tạo","Trạm xăng dầu KCN Tân Tạo","Tan Tao","Khu công nghiệp Tân Tạo|Trạm xăng dầu KCN Tân Tạo|Tan Tao Industrial Park","tan tao","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27457","Tân Tạo","unknown",410.395,"","polygon","site","osm_site_polygon",5,"https://www.openstreetmap.org/node/3164034698|https://www.openstreetmap.org/node/4746079122|https://www.openstreetmap.org/node/11757446026|https://www.openstreetmap.org/node/11782102208|https://www.openstreetmap.org/way/493155221",106.590909,10.742002,"https://www.openstreetmap.org/way/493155221","","2026-08-11"
"VN-IP-79-tan-thanh","Khu công nghiệp Tân Thành","","Tan Thanh","Khu công nghiệp Tân Thành","tan thanh","industrial_park","79","Ho Chi Minh City","77","Ba Ria-Vung Tau","26704","Phú Mỹ","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/way/1093386137",107.041076,10.58939,"https://www.openstreetmap.org/way/1093386137","","2026-08-11"
"VN-IP-79-tan-thoi-hiep","Khu Công nghiệp Tân Thới Hiệp","","Tan Thoi Hiep","Khu Công nghiệp Tân Thới Hiệp|Khu công nghiệp Tân Thới Hiệp","tan thoi hiep","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","26782","Tân Thới Hiệp","unknown",26.556,"","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/node/11758401353|https://www.openstreetmap.org/node/11758401360|https://www.openstreetmap.org/way/208936711",106.635177,10.88303,"https://www.openstreetmap.org/way/208936711","","2026-08-11"
"VN-IP-79-tay-bac-cu-chi","Khu công nghiệp Tây Bắc Củ Chi","","Tay Bac Cu Chi","Khu công nghiệp Tây Bắc Củ Chi","tay bac cu chi","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27496","Tân An Hội","unknown",183.495,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/785527816",106.486571,10.984919,"https://www.openstreetmap.org/way/785527816","","2026-08-11"
"VN-IP-79-viet-huong","Khu công nghiệp Việt Hương","","Viet Huong","Khu công nghiệp Việt Hương","viet huong","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25969","Thuận Giao","unknown",25.447,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/496910208",106.711417,10.946153,"https://www.openstreetmap.org/way/496910208","","2026-08-11"
"VN-IP-79-viet-huong-2","Khu công nghiệp Việt Hương 2","","Viet Huong 2","Khu công nghiệp Việt Hương 2|Khu Công Nghiệp Việt Hương 2","viet huong 2","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25843","Tây Nam","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/4122567811",106.542596,11.091444,"https://www.openstreetmap.org/node/4122567811","","2026-08-11"
"VN-IP-79-viet-nam","Khu công nghiệp Việt Nam - Singapore (VSIP I)","","Viet Nam","Khu công nghiệp Việt Nam - Singapore (VSIP I)","viet nam","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25987","Bình Hoà","unknown",454.769,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/291267149",106.725051,10.931396,"https://www.openstreetmap.org/way/291267149","","2026-08-11"
"VN-IP-79-vinh-hiep","Khu công nghiệp Vĩnh Hiệp","","Vinh Hiep","Khu công nghiệp Vĩnh Hiệp|Kcn vĩnh hiệp","vinh hiep","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25920","Tân Hiệp","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/4730574926",106.759819,11.061179,"https://www.openstreetmap.org/node/4730574926","","2026-08-11"
"VN-IP-79-vinh-loc","Khu công nghiệp Vĩnh Lộc","Vinh Loc Industrial Park","Vinh Loc","Khu công nghiệp Vĩnh Lộc|Vinh Loc Industrial Park","vinh loc","industrial_park","79","Ho Chi Minh City","79","Ho Chi Minh City","27442","Bình Tân","unknown",204.422,"","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/node/11787207524|https://www.openstreetmap.org/node/11787220770|https://www.openstreetmap.org/way/330871753",106.590596,10.823894,"https://www.openstreetmap.org/way/330871753","","2026-08-11"
"VN-IP-79-vsip","Khu công nghiệp VSIP","","VSIP","Khu công nghiệp VSIP|KCN VSIP","vsip","industrial_park","79","Ho Chi Minh City","74","Binh Duong","25987","Bình Hoà","unknown",,"","point","locality","osm_reference_point",3,"https://www.openstreetmap.org/node/4120115997|https://www.openstreetmap.org/node/4120153889|https://www.openstreetmap.org/node/13200027808",106.726916,10.931066,"https://www.openstreetmap.org/node/4120153889","","2026-08-11"
"VN-IP-80-cau-tram","Khu Công nghiệp Cầu Tràm","","Cau Tram","Khu Công nghiệp Cầu Tràm","cau tram","industrial_park","80","Tay Ninh","80","Long An","28114","Rạch Kiến","unknown",72.275,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/14079800064|https://www.openstreetmap.org/way/513828583",106.591449,10.630497,"https://www.openstreetmap.org/way/513828583","","2026-08-11"
"VN-IP-80-cha-la","Khu công nghiệp Chà Là","","Cha La","Khu công nghiệp Chà Là|KCN Chà Là","cha la","industrial_park","80","Tay Ninh","72","Tay Ninh","25567","Ninh Thạnh","unknown",68.479,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/773611260|https://www.openstreetmap.org/way/884342538",106.204542,11.296992,"https://www.openstreetmap.org/way/884342538","","2026-08-11"
"VN-IP-80-duc-hoa-1","Khu công nghiệp Đức Hòa 1 - Hạnh Phúc","","Duc Hoa 1","Khu công nghiệp Đức Hòa 1 - Hạnh Phúc","duc hoa 1","industrial_park","80","Tay Ninh","80","Long An","27976","Mỹ Hạnh","unknown",261.055,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1183609946",106.506025,10.812124,"https://www.openstreetmap.org/way/1183609946","","2026-08-11"
"VN-IP-80-duc-hoa-3","Khu công nghiệp Đức Hòa III","","Duc Hoa III","Khu công nghiệp Đức Hòa III","duc hoa 3","industrial_park","80","Tay Ninh","80","Long An","27964","Đức Lập","unknown",482.763,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1465495768",106.456749,10.928733,"https://www.openstreetmap.org/way/1465495768","","2026-08-11"
"VN-IP-80-hai-son","Khu công nghiệp Hải Sơn","","Hai Son","Khu công nghiệp Hải Sơn|Khu Công nghiệp Hải Sơn","hai son","industrial_park","80","Tay Ninh","80","Long An","27937","Đức Hoà","unknown",354.712,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/516578005|https://www.openstreetmap.org/way/516578006",106.470738,10.777779,"https://www.openstreetmap.org/way/516578005","","2026-08-11"
"VN-IP-80-hoa-binh","Khu công nghiệp Hòa Bình","","Hoa Binh","Khu công nghiệp Hòa Bình","hoa binh","industrial_park","80","Tay Ninh","80","Long An","28036","Thủ Thừa","unknown",111.876,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/544074532",106.428688,10.593995,"https://www.openstreetmap.org/way/544074532","","2026-08-11"
"VN-IP-80-huu-thanh","Khu công nghiệp Hựu Thạnh","","Huu Thanh","Khu công nghiệp Hựu Thạnh","huu thanh","industrial_park","80","Tay Ninh","80","Long An","27937","Đức Hoà","unknown",379.118,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1183609957",106.457826,10.768103,"https://www.openstreetmap.org/way/1183609957","","2026-08-11"
"VN-IP-80-lien-minh","Khu Công nghiệp Liên Minh","","Lien Minh","Khu Công nghiệp Liên Minh","lien minh","industrial_park","80","Tay Ninh","80","Long An","27937","Đức Hoà","unknown",176.058,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/516578071",106.488725,10.794783,"https://www.openstreetmap.org/way/516578071","","2026-08-11"
"VN-IP-80-long-hau-1","Khu công nghiệp Long Hậu 1","","Long Hau 1","Khu công nghiệp Long Hậu 1","long hau 1","industrial_park","80","Tay Ninh","80","Long An","28159","Cần Giuộc","unknown",134.523,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/368243702",106.718534,10.63865,"https://www.openstreetmap.org/way/368243702","","2026-08-11"
"VN-IP-80-long-hau-2","Khu công nghiệp Long Hậu 2","","Long Hau 2","Khu công nghiệp Long Hậu 2","long hau 2","industrial_park","80","Tay Ninh","80","Long An","28159","Cần Giuộc","unknown",112.808,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1424057407",106.71915,10.630054,"https://www.openstreetmap.org/way/1424057407","","2026-08-11"
"VN-IP-80-long-hau-3","Khu công nghiệp Long Hậu 3","","Long Hau 3","Khu công nghiệp Long Hậu 3","long hau 3","industrial_park","80","Tay Ninh","80","Long An","28159","Cần Giuộc","unknown",144.365,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1423784487",106.707865,10.633389,"https://www.openstreetmap.org/way/1423784487","","2026-08-11"
"VN-IP-80-nam-thuan","Khu công nghiệp Nam Thuận","","Nam Thuan","Khu công nghiệp Nam Thuận","nam thuan","industrial_park","80","Tay Ninh","80","Long An","27976","Mỹ Hạnh","unknown",338.133,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1183609941",106.510529,10.845545,"https://www.openstreetmap.org/way/1183609941","","2026-08-11"
"VN-IP-80-nhut-chanh","Khu công nghiệp Nhựt Chánh","","Nhut Chanh","Khu công nghiệp Nhựt Chánh","nhut chanh","industrial_park","80","Tay Ninh","80","Long An","28015","Bình Đức","unknown",122.388,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1420332590",106.478533,10.621034,"https://www.openstreetmap.org/way/1420332590","","2026-08-11"
"VN-IP-80-phu-an-thanh","Khu công nghiệp Phú An Thạnh","PAT Industrial Park","Phu An Thanh","Khu công nghiệp Phú An Thạnh|PAT Industrial Park","phu an thanh","industrial_park","80","Tay Ninh","80","Long An","27991","Bến Lức","unknown",314.469,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1420667104",106.459843,10.682413,"https://www.openstreetmap.org/way/1420667104","","2026-08-11"
"VN-IP-80-phuoc-dong","Khu công nghiệp Phước Đông","","Phuoc Dong","Khu công nghiệp Phước Đông","phuoc dong","industrial_park","80","Tay Ninh","72","Tay Ninh","25672","Gia Lộc","unknown",1271.591,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/693607177",106.329388,11.14486,"https://www.openstreetmap.org/way/693607177","","2026-08-11"
"VN-IP-80-phuoc-long","Khu công nghiệp Phước Long","","Phuoc Long","Khu công nghiệp Phước Long","phuoc long","industrial_park","80","Tay Ninh","80","Long An","28018","Mỹ Yên","unknown",98.3,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/795539563",106.512658,10.623028,"https://www.openstreetmap.org/way/795539563","","2026-08-11"
"VN-IP-80-tan-do","Khu công nghiệp Tân Đô","","Tan Do","Khu công nghiệp Tân Đô","tan do","industrial_park","80","Tay Ninh","80","Long An","27937","Đức Hoà","unknown",204.419,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/661016855",106.483207,10.777649,"https://www.openstreetmap.org/way/661016855","","2026-08-11"
"VN-IP-80-tan-duc","Khu công nghiệp Tân Đức","","Tan Duc","Khu công nghiệp Tân Đức","tan duc","industrial_park","80","Tay Ninh","80","Long An","27937","Đức Hoà","unknown",,"","point","locality","osm_site_point",1,"https://www.openstreetmap.org/relation/21159875",106.45777,10.790353,"https://www.openstreetmap.org/relation/21159875","","2026-08-11"
"VN-IP-80-tan-kim","Khu công nghiệp Tân Kim","","Tan Kim","Khu công nghiệp Tân Kim|Khu Công Nghiệp Tân Kim Đường Số 2","tan kim","industrial_park","80","Tay Ninh","80","Long An","28159","Cần Giuộc","unknown",85.24,"","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/node/12782181662|https://www.openstreetmap.org/node/12782185070|https://www.openstreetmap.org/way/1420840565",106.666609,10.636834,"https://www.openstreetmap.org/way/1420840565","","2026-08-11"
"VN-IP-80-tan-kim-mo-rong","Khu công nghiệp Tân Kim mở rộng","","Tan Kim Mo Rong","Khu công nghiệp Tân Kim mở rộng","tan kim mo rong","industrial_park","80","Tay Ninh","80","Long An","28159","Cần Giuộc","unknown",50.386,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1420840566",106.670438,10.626413,"https://www.openstreetmap.org/way/1420840566","","2026-08-11"
"VN-IP-80-thai-hoa","Khu công nghiệp Thái Hòa","","Thai Hoa","Khu công nghiệp Thái Hòa","thai hoa","industrial_park","80","Tay Ninh","80","Long An","27964","Đức Lập","unknown",102.04,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1465498429",106.47143,10.921527,"https://www.openstreetmap.org/way/1465498429","","2026-08-11"
"VN-IP-80-thanh-thanh","Khu công nghiệp Thành Thành Công","","Thanh Thanh","Khu công nghiệp Thành Thành Công","thanh thanh","industrial_park","80","Tay Ninh","72","Tay Ninh","25708","Trảng Bàng","unknown",644.9,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/548501983",106.308313,11.028775,"https://www.openstreetmap.org/way/548501983","","2026-08-11"
"VN-IP-80-thinh-phat","Khu công nghiệp Thinh Phát","","Thinh Phat","Khu công nghiệp Thinh Phát|khu cong nghiep thinh phát","thinh phat","industrial_park","80","Tay Ninh","80","Long An","27994","Thạnh Lợi","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/5175735221",106.438352,10.760312,"https://www.openstreetmap.org/node/5175735221","","2026-08-11"
"VN-IP-80-thuan-dao","Khu công nghiệp Thuận Đào","","Thuan Dao","Khu công nghiệp Thuận Đào","thuan dao","industrial_park","80","Tay Ninh","80","Long An","27991","Bến Lức","unknown",107.5,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/11787070735|https://www.openstreetmap.org/way/597902555",106.492388,10.619488,"https://www.openstreetmap.org/way/597902555","","2026-08-11"
"VN-IP-80-tran-anh","Khu công nghiệp Trần Anh - Tân Phú","","Tran Anh","Khu công nghiệp Trần Anh - Tân Phú","tran anh","industrial_park","80","Tay Ninh","80","Long An","27952","Hiệp Hoà","unknown",60.265,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1545660086",106.352997,10.891955,"https://www.openstreetmap.org/way/1545660086","","2026-08-11"
"VN-IP-80-trang-bang","Khu công nghiệp Trảng Bàng","","Trang Bang","Khu công nghiệp Trảng Bàng","trang bang","industrial_park","80","Tay Ninh","72","Tay Ninh","25732","An Tịnh","unknown",172.468,"","polygon","site","osm_site_polygon",5,"https://www.openstreetmap.org/way/1157345897|https://www.openstreetmap.org/way/1449286848|https://www.openstreetmap.org/way/1449286849|https://www.openstreetmap.org/way/1449286850|https://www.openstreetmap.org/way/1449286851",106.387362,11.019298,"https://www.openstreetmap.org/way/1157345897","","2026-08-11"
"VN-IP-80-vinh-loc-2","Khu công nghiệp Vĩnh Lộc 2","Vinh Loc 2 Industrial Zone","Vinh Loc 2","Khu công nghiệp Vĩnh Lộc 2|Vinh Loc 2 Industrial Zone","vinh loc 2","industrial_park","80","Tay Ninh","80","Long An","28018","Mỹ Yên","unknown",263.381,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/475301765",106.514567,10.641986,"https://www.openstreetmap.org/way/475301765","","2026-08-11"
"VN-IP-80-xuyen-a","Khu công nghiệp Xuyên Á","","Xuyen A","Khu công nghiệp Xuyên Á","xuyen a","industrial_park","80","Tay Ninh","80","Long An","27964","Đức Lập","unknown",278.446,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/366287226",106.523145,10.887865,"https://www.openstreetmap.org/way/366287226","","2026-08-11"
"VN-IP-82-long-giang","Khu công nghiệp Long Giang","Long Giang industrial park","Long Giang","Khu công nghiệp Long Giang|Long Giang industrial park","long giang","industrial_park","82","Dong Thap","82","Tien Giang","28345","Tân Phước 3","unknown",556.357,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1233513880",106.308951,10.471148,"https://www.openstreetmap.org/way/1233513880","","2026-08-11"
"VN-IP-82-my-tho","Khu công nghiệp Mỹ Tho","","My Tho","Khu công nghiệp Mỹ Tho","my tho","industrial_park","82","Dong Thap","82","Tien Giang","28285","Trung An","unknown",71.358,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/648723263",106.33244,10.345592,"https://www.openstreetmap.org/way/648723263","","2026-08-11"
"VN-IP-82-sa-dec","Khu công nghiệp Sa Đéc","","Sa Dec","Khu công nghiệp Sa Đéc","sa dec","industrial_park","82","Dong Thap","87","Dong Thap","29905","Sa Đéc","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/4932620821",105.751827,10.31642,"https://www.openstreetmap.org/node/4932620821","","2026-08-11"
"VN-IP-82-song-hau","Khu công nghiệp Sông Hậu","Song Hau Industrial Park","Song Hau","Khu công nghiệp Sông Hậu|KCN Sông Hậu|Song Hau Industrial Park","song hau","industrial_park","82","Dong Thap","87","Dong Thap","30226","Lai Vung","unknown",66.612,"","polygon","site","osm_site_polygon",4,"https://www.openstreetmap.org/node/6643763406|https://www.openstreetmap.org/node/8566564138|https://www.openstreetmap.org/way/490788644|https://www.openstreetmap.org/way/1443131714",105.599524,10.248354,"https://www.openstreetmap.org/way/490788644","","2026-08-11"
"VN-IP-82-tan-huong","Khu công nghiệp Tân Hương","Tan Huong Industrial Zone","Tan Huong","Khu công nghiệp Tân Hương|Tan Huong Industrial Zone","tan huong","industrial_park","82","Dong Thap","82","Tien Giang","28525","Tân Hương","unknown",176.751,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/597920253",106.359738,10.487675,"https://www.openstreetmap.org/way/597920253","","2026-08-11"
"VN-IP-82-tan-lap","Khu công nghiệp Tân Lập","","Tan Lap","Khu công nghiệp Tân Lập|KCN Tân Lập","tan lap","industrial_park","82","Dong Thap","87","Dong Thap","30253","Tân Nhuận Đông","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/way/961198458",105.823474,10.257548,"https://www.openstreetmap.org/way/961198458","","2026-08-11"
"VN-IP-86-an-hiep","Khu công nghiệp An Hiệp","","An Hiep","Khu công nghiệp An Hiệp","an hiep","industrial_park","86","Vinh Long","83","Ben Tre","28810","Phú Túc","unknown",65.459,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1041311775",106.283145,10.270488,"https://www.openstreetmap.org/way/1041311775","","2026-08-11"
"VN-IP-86-binh-minh","Khu công nghiệp Bình Minh","","Binh Minh","Khu công nghiệp Bình Minh","binh minh","industrial_park","86","Vinh Long","86","Vinh Long","29770","Cái Vồn","unknown",145.735,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/734940044|https://www.openstreetmap.org/way/1462868868",105.822595,10.03388,"https://www.openstreetmap.org/way/734940044","","2026-08-11"
"VN-IP-86-giao-long","Khu công nghiệp Giao Long","","Giao Long","Khu công nghiệp Giao Long","giao long","industrial_park","86","Vinh Long","83","Ben Tre","28807","Giao Long","unknown",162.268,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1041311776",106.400213,10.298607,"https://www.openstreetmap.org/way/1041311776","","2026-08-11"
"VN-IP-86-hoa-phu","Khu công nghiệp Hoà Phú","","Hoa Phu","Khu công nghiệp Hoà Phú","hoa phu","industrial_park","86","Vinh Long","86","Vinh Long","29611","Phú Quới","unknown",231.095,"UBND Huyện Long Hồ","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/1058062589|https://www.openstreetmap.org/way/1413453076",105.937354,10.172303,"https://www.openstreetmap.org/way/1058062589","","2026-08-11"
"VN-IP-86-long-duc","Khu công nghiệp Long Đức","","Long Duc","Khu công nghiệp Long Đức","long duc","industrial_park","86","Vinh Long","84","Tra Vinh","29263","Long Đức","unknown",100.811,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/12724906573|https://www.openstreetmap.org/way/288582904",106.3455,9.973525,"https://www.openstreetmap.org/way/288582904","","2026-08-11"
"VN-IP-91-binh-long","Khu công nghiệp Binh Long","","Binh Long","Khu công nghiệp Binh Long|khu công nghiệp binh Long","binh long","industrial_park","91","An Giang","89","An Giang","30463","Châu Phú","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/5053453824",105.247426,10.56551,"https://www.openstreetmap.org/node/5053453824","","2026-08-11"
"VN-IP-91-thanh-loc","Khu công nghiệp Thạnh Lộc","","Thanh Loc","Khu công nghiệp Thạnh Lộc","thanh loc","industrial_park","91","An Giang","91","Kien Giang","30886","Thạnh Lộc","unknown",71.41,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/798521971",105.127629,9.988646,"https://www.openstreetmap.org/way/798521971","","2026-08-11"
"VN-IP-92-an-nghiep","Khu công nghiệp An Nghiệp","","An Nghiep","Khu công nghiệp An Nghiệp","an nghiep","industrial_park","92","Can Tho","94","Soc Trang","31594","An Ninh","unknown",243.937,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/877467451",105.957823,9.643573,"https://www.openstreetmap.org/way/877467451","","2026-08-11"
"VN-IP-92-thot-not","Khu công nghiệp Thốt Nốt","","Thot Not","Khu công nghiệp Thốt Nốt","thot not","industrial_park","92","Can Tho","92","Can Tho","31207","Thốt Nốt","unknown",79.774,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/773079170",105.493573,10.316611,"https://www.openstreetmap.org/way/773079170","","2026-08-11"
"VN-IP-92-tra-noc","Khu công nghiệp Trà Nóc","","Tra Noc","Khu công nghiệp Trà Nóc","tra noc","industrial_park","92","Can Tho","92","Can Tho","31174","Thới An Đông","unknown",289.11,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/597916915",105.705667,10.109121,"https://www.openstreetmap.org/way/597916915","","2026-08-11"
"VN-IP-92-viet-nam","Khu Công nghiệp Việt Nam - Tân Gia Ba","","Viet Nam","Khu Công nghiệp Việt Nam - Tân Gia Ba","viet nam","industrial_park","92","Can Tho","92","Can Tho","31237","Vĩnh Trinh","unknown",110.85,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1499785995",105.462701,10.288531,"https://www.openstreetmap.org/way/1499785995","","2026-08-11"
"VN-IP-96-tra-kha","Khu công nghiệp Trà Kha","","Tra Kha","Khu công nghiệp Trà Kha","tra kha","industrial_park","96","Ca Mau","95","Bac Lieu","31825","Bạc Liêu","unknown",63.509,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1041342437",105.696443,9.302294,"https://www.openstreetmap.org/way/1041342437","","2026-08-11"
